X,Z,Yard Line Reference,Side,Position Description
3.75,97.5,15,1,"S1, 4 steps outside 15 yard line, 6 steps behind front sideline"
3.75,98.125,10,1,"S1, 3 steps inside 10 yard line, 6 steps behind front sideline"
3.75,98.75,10,1,"S1, 2 steps inside 10 yard line, 6 steps behind front sideline"
3.75,99.375,10,1,"S1, 1 steps inside 10 yard line, 6 steps behind front sideline"
3.75,100,10,1,"S1, On 10 yard line, 6 steps behind front sideline"
3.75,100.625,10,1,"S1, 1 steps outside 10 yard line, 6 steps behind front sideline"
3.75,101.25,10,1,"S1, 2 steps outside 10 yard line, 6 steps behind front sideline"
3.75,101.875,10,1,"S1, 3 steps outside 10 yard line, 6 steps behind front sideline"
3.75,102.5,10,1,"S1, 4 steps outside 10 yard line, 6 steps behind front sideline"
3.75,103.125,5,1,"S1, 3 steps inside 5 yard line, 6 steps behind front sideline"
3.75,103.75,5,1,"S1, 2 steps inside 5 yard line, 6 steps behind front sideline"
3.75,104.375,5,1,"S1, 1 steps inside 5 yard line, 6 steps behind front sideline"
3.75,105,5,1,"S1, On 5 yard line, 6 steps behind front sideline"
3.75,105.625,5,1,"S1, 1 steps outside 5 yard line, 6 steps behind front sideline"
3.75,106.25,5,1,"S1, 2 steps outside 5 yard line, 6 steps behind front sideline"
3.75,106.875,5,1,"S1, 3 steps outside 5 yard line, 6 steps behind front sideline"
3.75,107.5,5,1,"S1, 4 steps outside 5 yard line, 6 steps behind front sideline"
3.75,108.125,0,1,"S1, 3 steps inside 0 yard line, 6 steps behind front sideline"
3.75,108.75,0,1,"S1, 2 steps inside 0 yard line, 6 steps behind front sideline"
3.75,109.375,0,1,"S1, 1 steps inside 0 yard line, 6 steps behind front sideline"
3.75,110,0,1,"S1, On the 0 yard line, 6 steps behind front sideline"
3.75,110.625,0,1,"S1, 1 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,111.25,0,1,"S1, 2 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,111.875,0,1,"S1, 3 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,112.5,0,1,"S1, 4 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,113.125,0,1,"S1, 5 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,113.75,0,1,"S1, 6 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,114.375,0,1,"S1, 7 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,115,0,1,"S1, 8 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,115.625,0,1,"S1, 9 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,116.25,0,1,"S1, 10 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,116.875,0,1,"S1, 11 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,117.5,0,1,"S1, 12 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,118.125,0,1,"S1, 13 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,118.75,0,1,"S1, 14 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,119.375,0,1,"S1, 15 steps outside the 0 yard line, 6 steps behind front sideline"
3.75,120,0,1,"S1, 16 steps outside the 0 yard line, 6 steps behind front sideline"
4.375,0,0,2,"S2, 16 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,0.625,0,2,"S2, 15 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,1.25,0,2,"S2, 14 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,1.875,0,2,"S2, 13 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,2.5,0,2,"S2, 12 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,3.125,0,2,"S2, 11 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,3.75,0,2,"S2, 10 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,4.375,0,2,"S2, 9 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,5,0,2,"S2, 8 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,5.625,0,2,"S2, 7 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,6.25,0,2,"S2, 6 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,6.875,0,2,"S2, 5 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,7.5,0,2,"S2, 4 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,8.125,0,2,"S2, 3 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,8.75,0,2,"S2, 2 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,9.375,0,2,"S2, 1 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,10,0,2,"S2, On the 0 yard line, 7 steps behind front sideline"
4.375,10.625,0,2,"S2, 1 steps inside 0 yard line, 7 steps behind front sideline"
4.375,11.25,0,2,"S2, 2 steps inside 0 yard line, 7 steps behind front sideline"
4.375,11.875,0,2,"S2, 3 steps inside 0 yard line, 7 steps behind front sideline"
4.375,12.5,5,2,"S2, 4 steps outside 5 yard line, 7 steps behind front sideline"
4.375,13.125,5,2,"S2, 3 steps outside 5 yard line, 7 steps behind front sideline"
4.375,13.75,5,2,"S2, 2 steps outside 5 yard line, 7 steps behind front sideline"
4.375,14.375,5,2,"S2, 1 steps outside 5 yard line, 7 steps behind front sideline"
4.375,15,5,2,"S2, On 5 yard line, 7 steps behind front sideline"
4.375,15.625,5,2,"S2, 1 steps inside 5 yard line, 7 steps behind front sideline"
4.375,16.25,5,2,"S2, 2 steps inside 5 yard line, 7 steps behind front sideline"
4.375,16.875,5,2,"S2, 3 steps inside 5 yard line, 7 steps behind front sideline"
4.375,17.5,10,2,"S2, 4 steps outside 10 yard line, 7 steps behind front sideline"
4.375,18.125,10,2,"S2, 3 steps outside 10 yard line, 7 steps behind front sideline"
4.375,18.75,10,2,"S2, 2 steps outside 10 yard line, 7 steps behind front sideline"
4.375,19.375,10,2,"S2, 1 steps outside 10 yard line, 7 steps behind front sideline"
4.375,20,10,2,"S2, On 10 yard line, 7 steps behind front sideline"
4.375,20.625,10,2,"S2, 1 steps inside 10 yard line, 7 steps behind front sideline"
4.375,21.25,10,2,"S2, 2 steps inside 10 yard line, 7 steps behind front sideline"
4.375,21.875,10,2,"S2, 3 steps inside 10 yard line, 7 steps behind front sideline"
4.375,22.5,15,2,"S2, 4 steps outside 15 yard line, 7 steps behind front sideline"
4.375,23.125,15,2,"S2, 3 steps outside 15 yard line, 7 steps behind front sideline"
4.375,23.75,15,2,"S2, 2 steps outside 15 yard line, 7 steps behind front sideline"
4.375,24.375,15,2,"S2, 1 steps outside 15 yard line, 7 steps behind front sideline"
4.375,25,15,2,"S2, On 15 yard line, 7 steps behind front sideline"
4.375,25.625,15,2,"S2, 1 steps inside 15 yard line, 7 steps behind front sideline"
4.375,26.25,15,2,"S2, 2 steps inside 15 yard line, 7 steps behind front sideline"
4.375,26.875,15,2,"S2, 3 steps inside 15 yard line, 7 steps behind front sideline"
4.375,27.5,20,2,"S2, 4 steps outside 20 yard line, 7 steps behind front sideline"
4.375,28.125,20,2,"S2, 3 steps outside 20 yard line, 7 steps behind front sideline"
4.375,28.75,20,2,"S2, 2 steps outside 20 yard line, 7 steps behind front sideline"
4.375,29.375,20,2,"S2, 1 steps outside 20 yard line, 7 steps behind front sideline"
4.375,30,20,2,"S2, On 20 yard line, 7 steps behind front sideline"
4.375,30.625,20,2,"S2, 1 steps inside 20 yard line, 7 steps behind front sideline"
4.375,31.25,20,2,"S2, 2 steps inside 20 yard line, 7 steps behind front sideline"
4.375,31.875,20,2,"S2, 3 steps inside 20 yard line, 7 steps behind front sideline"
4.375,32.5,25,2,"S2, 4 steps outside 25 yard line, 7 steps behind front sideline"
4.375,33.125,25,2,"S2, 3 steps outside 25 yard line, 7 steps behind front sideline"
4.375,33.75,25,2,"S2, 2 steps outside 25 yard line, 7 steps behind front sideline"
4.375,34.375,25,2,"S2, 1 steps outside 25 yard line, 7 steps behind front sideline"
4.375,35,25,2,"S2, On 25 yard line, 7 steps behind front sideline"
4.375,35.625,25,2,"S2, 1 steps inside 25 yard line, 7 steps behind front sideline"
4.375,36.25,25,2,"S2, 2 steps inside 25 yard line, 7 steps behind front sideline"
4.375,36.875,25,2,"S2, 3 steps inside 25 yard line, 7 steps behind front sideline"
4.375,37.5,30,2,"S2, 4 steps outside 30 yard line, 7 steps behind front sideline"
4.375,38.125,30,2,"S2, 3 steps outside 30 yard line, 7 steps behind front sideline"
4.375,38.75,30,2,"S2, 2 steps outside 30 yard line, 7 steps behind front sideline"
4.375,39.375,30,2,"S2, 1 steps outside 30 yard line, 7 steps behind front sideline"
4.375,40,30,2,"S2, On 30 yard line, 7 steps behind front sideline"
4.375,40.625,30,2,"S2, 1 steps inside 30 yard line, 7 steps behind front sideline"
4.375,41.25,30,2,"S2, 2 steps inside 30 yard line, 7 steps behind front sideline"
4.375,41.875,30,2,"S2, 3 steps inside 30 yard line, 7 steps behind front sideline"
4.375,42.5,35,2,"S2, 4 steps outside 35 yard line, 7 steps behind front sideline"
4.375,43.125,35,2,"S2, 3 steps outside 35 yard line, 7 steps behind front sideline"
4.375,43.75,35,2,"S2, 2 steps outside 35 yard line, 7 steps behind front sideline"
4.375,44.375,35,2,"S2, 1 steps outside 35 yard line, 7 steps behind front sideline"
4.375,45,35,2,"S2, On 35 yard line, 7 steps behind front sideline"
4.375,45.625,35,2,"S2, 1 steps inside 35 yard line, 7 steps behind front sideline"
4.375,46.25,35,2,"S2, 2 steps inside 35 yard line, 7 steps behind front sideline"
4.375,46.875,35,2,"S2, 3 steps inside 35 yard line, 7 steps behind front sideline"
4.375,47.5,40,2,"S2, 4 steps outside 40 yard line, 7 steps behind front sideline"
4.375,48.125,40,2,"S2, 3 steps outside 40 yard line, 7 steps behind front sideline"
4.375,48.75,40,2,"S2, 2 steps outside 40 yard line, 7 steps behind front sideline"
4.375,49.375,40,2,"S2, 1 steps outside 40 yard line, 7 steps behind front sideline"
4.375,50,40,2,"S2, On 40 yard line, 7 steps behind front sideline"
4.375,50.625,40,2,"S2, 1 steps inside 40 yard line, 7 steps behind front sideline"
4.375,51.25,40,2,"S2, 2 steps inside 40 yard line, 7 steps behind front sideline"
4.375,51.875,40,2,"S2, 3 steps inside 40 yard line, 7 steps behind front sideline"
4.375,52.5,45,2,"S2, 4 steps outside 45 yard line, 7 steps behind front sideline"
4.375,53.125,45,2,"S2, 3 steps outside 45 yard line, 7 steps behind front sideline"
4.375,53.75,45,2,"S2, 2 steps outside 45 yard line, 7 steps behind front sideline"
4.375,54.375,45,2,"S2, 1 steps outside 45 yard line, 7 steps behind front sideline"
4.375,55,45,2,"S2, On 45 yard line, 7 steps behind front sideline"
4.375,55.625,45,2,"S2, 1 steps inside 45 yard line, 7 steps behind front sideline"
4.375,56.25,45,2,"S2, 2 steps inside 45 yard line, 7 steps behind front sideline"
4.375,56.875,45,2,"S2, 3 steps inside 45 yard line, 7 steps behind front sideline"
4.375,57.5,50,2,"S2, 4 steps outside 50 yard line, 7 steps behind front sideline"
4.375,58.125,50,2,"S2, 3 steps outside 50 yard line, 7 steps behind front sideline"
4.375,58.75,50,2,"S2, 2 steps outside 50 yard line, 7 steps behind front sideline"
4.375,59.375,50,2,"S2, 1 steps outside 50 yard line, 7 steps behind front sideline"
4.375,60,50,1,"S1, On 50 yard line, 7 steps behind front sideline"
4.375,60.625,50,1,"S1, 1 steps outside 50 yard line, 7 steps behind front sideline"
4.375,61.25,50,1,"S1, 2 steps outside 50 yard line, 7 steps behind front sideline"
4.375,61.875,50,1,"S1, 3 steps outside 50 yard line, 7 steps behind front sideline"
4.375,62.5,50,1,"S1, 4 steps outside 50 yard line, 7 steps behind front sideline"
4.375,63.125,45,1,"S1, 3 steps inside 45 yard line, 7 steps behind front sideline"
4.375,63.75,45,1,"S1, 2 steps inside 45 yard line, 7 steps behind front sideline"
4.375,64.375,45,1,"S1, 1 steps inside 45 yard line, 7 steps behind front sideline"
4.375,65,45,1,"S1, On 45 yard line, 7 steps behind front sideline"
4.375,65.625,45,1,"S1, 1 steps outside 45 yard line, 7 steps behind front sideline"
4.375,66.25,45,1,"S1, 2 steps outside 45 yard line, 7 steps behind front sideline"
4.375,66.875,45,1,"S1, 3 steps outside 45 yard line, 7 steps behind front sideline"
4.375,67.5,45,1,"S1, 4 steps outside 45 yard line, 7 steps behind front sideline"
4.375,68.125,40,1,"S1, 3 steps inside 40 yard line, 7 steps behind front sideline"
4.375,68.75,40,1,"S1, 2 steps inside 40 yard line, 7 steps behind front sideline"
4.375,69.375,40,1,"S1, 1 steps inside 40 yard line, 7 steps behind front sideline"
4.375,70,40,1,"S1, On 40 yard line, 7 steps behind front sideline"
4.375,70.625,40,1,"S1, 1 steps outside 40 yard line, 7 steps behind front sideline"
4.375,71.25,40,1,"S1, 2 steps outside 40 yard line, 7 steps behind front sideline"
4.375,71.875,40,1,"S1, 3 steps outside 40 yard line, 7 steps behind front sideline"
4.375,72.5,40,1,"S1, 4 steps outside 40 yard line, 7 steps behind front sideline"
4.375,73.125,35,1,"S1, 3 steps inside 35 yard line, 7 steps behind front sideline"
4.375,73.75,35,1,"S1, 2 steps inside 35 yard line, 7 steps behind front sideline"
4.375,74.375,35,1,"S1, 1 steps inside 35 yard line, 7 steps behind front sideline"
4.375,75,35,1,"S1, On 35 yard line, 7 steps behind front sideline"
4.375,75.625,35,1,"S1, 1 steps outside 35 yard line, 7 steps behind front sideline"
4.375,76.25,35,1,"S1, 2 steps outside 35 yard line, 7 steps behind front sideline"
4.375,76.875,35,1,"S1, 3 steps outside 35 yard line, 7 steps behind front sideline"
4.375,77.5,35,1,"S1, 4 steps outside 35 yard line, 7 steps behind front sideline"
4.375,78.125,30,1,"S1, 3 steps inside 30 yard line, 7 steps behind front sideline"
4.375,78.75,30,1,"S1, 2 steps inside 30 yard line, 7 steps behind front sideline"
4.375,79.375,30,1,"S1, 1 steps inside 30 yard line, 7 steps behind front sideline"
4.375,80,30,1,"S1, On 30 yard line, 7 steps behind front sideline"
4.375,80.625,30,1,"S1, 1 steps outside 30 yard line, 7 steps behind front sideline"
4.375,81.25,30,1,"S1, 2 steps outside 30 yard line, 7 steps behind front sideline"
4.375,81.875,30,1,"S1, 3 steps outside 30 yard line, 7 steps behind front sideline"
4.375,82.5,30,1,"S1, 4 steps outside 30 yard line, 7 steps behind front sideline"
4.375,83.125,25,1,"S1, 3 steps inside 25 yard line, 7 steps behind front sideline"
4.375,83.75,25,1,"S1, 2 steps inside 25 yard line, 7 steps behind front sideline"
4.375,84.375,25,1,"S1, 1 steps inside 25 yard line, 7 steps behind front sideline"
4.375,85,25,1,"S1, On 25 yard line, 7 steps behind front sideline"
4.375,85.625,25,1,"S1, 1 steps outside 25 yard line, 7 steps behind front sideline"
4.375,86.25,25,1,"S1, 2 steps outside 25 yard line, 7 steps behind front sideline"
4.375,86.875,25,1,"S1, 3 steps outside 25 yard line, 7 steps behind front sideline"
4.375,87.5,25,1,"S1, 4 steps outside 25 yard line, 7 steps behind front sideline"
4.375,88.125,20,1,"S1, 3 steps inside 20 yard line, 7 steps behind front sideline"
4.375,88.75,20,1,"S1, 2 steps inside 20 yard line, 7 steps behind front sideline"
4.375,89.375,20,1,"S1, 1 steps inside 20 yard line, 7 steps behind front sideline"
4.375,90,20,1,"S1, On 20 yard line, 7 steps behind front sideline"
4.375,90.625,20,1,"S1, 1 steps outside 20 yard line, 7 steps behind front sideline"
4.375,91.25,20,1,"S1, 2 steps outside 20 yard line, 7 steps behind front sideline"
4.375,91.875,20,1,"S1, 3 steps outside 20 yard line, 7 steps behind front sideline"
4.375,92.5,20,1,"S1, 4 steps outside 20 yard line, 7 steps behind front sideline"
4.375,93.125,15,1,"S1, 3 steps inside 15 yard line, 7 steps behind front sideline"
4.375,93.75,15,1,"S1, 2 steps inside 15 yard line, 7 steps behind front sideline"
4.375,94.375,15,1,"S1, 1 steps inside 15 yard line, 7 steps behind front sideline"
4.375,95,15,1,"S1, On 15 yard line, 7 steps behind front sideline"
4.375,95.625,15,1,"S1, 1 steps outside 15 yard line, 7 steps behind front sideline"
4.375,96.25,15,1,"S1, 2 steps outside 15 yard line, 7 steps behind front sideline"
4.375,96.875,15,1,"S1, 3 steps outside 15 yard line, 7 steps behind front sideline"
4.375,97.5,15,1,"S1, 4 steps outside 15 yard line, 7 steps behind front sideline"
4.375,98.125,10,1,"S1, 3 steps inside 10 yard line, 7 steps behind front sideline"
4.375,98.75,10,1,"S1, 2 steps inside 10 yard line, 7 steps behind front sideline"
4.375,99.375,10,1,"S1, 1 steps inside 10 yard line, 7 steps behind front sideline"
4.375,100,10,1,"S1, On 10 yard line, 7 steps behind front sideline"
4.375,100.625,10,1,"S1, 1 steps outside 10 yard line, 7 steps behind front sideline"
4.375,101.25,10,1,"S1, 2 steps outside 10 yard line, 7 steps behind front sideline"
4.375,101.875,10,1,"S1, 3 steps outside 10 yard line, 7 steps behind front sideline"
4.375,102.5,10,1,"S1, 4 steps outside 10 yard line, 7 steps behind front sideline"
4.375,103.125,5,1,"S1, 3 steps inside 5 yard line, 7 steps behind front sideline"
4.375,103.75,5,1,"S1, 2 steps inside 5 yard line, 7 steps behind front sideline"
4.375,104.375,5,1,"S1, 1 steps inside 5 yard line, 7 steps behind front sideline"
4.375,105,5,1,"S1, On 5 yard line, 7 steps behind front sideline"
4.375,105.625,5,1,"S1, 1 steps outside 5 yard line, 7 steps behind front sideline"
4.375,106.25,5,1,"S1, 2 steps outside 5 yard line, 7 steps behind front sideline"
4.375,106.875,5,1,"S1, 3 steps outside 5 yard line, 7 steps behind front sideline"
4.375,107.5,5,1,"S1, 4 steps outside 5 yard line, 7 steps behind front sideline"
4.375,108.125,0,1,"S1, 3 steps inside 0 yard line, 7 steps behind front sideline"
4.375,108.75,0,1,"S1, 2 steps inside 0 yard line, 7 steps behind front sideline"
4.375,109.375,0,1,"S1, 1 steps inside 0 yard line, 7 steps behind front sideline"
4.375,110,0,1,"S1, On the 0 yard line, 7 steps behind front sideline"
4.375,110.625,0,1,"S1, 1 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,111.25,0,1,"S1, 2 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,111.875,0,1,"S1, 3 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,112.5,0,1,"S1, 4 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,113.125,0,1,"S1, 5 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,113.75,0,1,"S1, 6 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,114.375,0,1,"S1, 7 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,115,0,1,"S1, 8 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,115.625,0,1,"S1, 9 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,116.25,0,1,"S1, 10 steps outside the 0 yard line, 7 steps behind front sideline"
4.375,116.875,0,1,"S1, 11 steps outside the 0 yard line, 7 steps behind front sideline"
